
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC,2037,D1ELC01,,4.13609,1.72393,1.9299,1.99051,2.53007,2.2494,1.95453,2.31877,2.27505,1.51031,4.11105,1.7147,1.91526,1.97413,2.50687,2.23266,1.94055,2.29369,2.24675,1.50159,4.15823,1.73277,1.93489,2.00207,2.53556,2.25898,1.95939,2.3188,2.28128,1.51878,4.08735,1.70227,1.90176,1.96434,2.48718,2.22152,1.92388,2.26779,2.23509,1.4945
,DRC,2037,D2ELC01,,5.73577,2.13787,2.28531,2.3233,2.65649,2.48736,2.29442,2.52661,2.48405,2.01444,5.6701,2.1166,2.26046,2.2973,2.62581,2.46145,2.26886,2.49248,2.45131,1.99318,5.73337,2.13877,2.28392,2.32568,2.65412,2.48777,2.29073,2.52004,2.48503,2.01576,5.60772,2.0927,2.23585,2.27514,2.59989,2.43873,2.24395,2.46302,2.42857,1.97298
,DRC,2038,D1ELC01,,4.22253,1.76716,1.98174,2.04487,2.60694,2.31456,2.00738,2.3868,2.34127,1.54462,4.1965,1.75756,1.9665,2.02782,2.58279,2.29714,1.99283,2.3607,2.3118,1.53555,4.2447,1.77607,1.98663,2.05661,2.61236,2.32424,2.01214,2.38653,2.34746,1.55313,4.17185,1.74463,1.95245,2.01763,2.56229,2.28554,1.97548,2.33373,2.29966,1.52818
,DRC,2038,D2ELC01,,5.95575,2.22123,2.37522,2.41489,2.76287,2.58623,2.38473,2.62721,2.58277,2.09233,5.88756,2.19914,2.34938,2.38785,2.73095,2.55929,2.35815,2.59169,2.54869,2.07024,5.95327,2.22218,2.37376,2.41737,2.76038,2.58666,2.38087,2.62036,2.58379,2.0937,5.82279,2.1743,2.3238,2.36484,2.704,2.53568,2.33227,2.56105,2.52507,2.04927
,DRC,2039,D1ELC01,,4.30752,1.80967,2.0327,2.09832,2.68253,2.37863,2.05934,2.4537,2.40637,1.57835,4.28051,1.7997,2.01687,2.08061,2.65743,2.36053,2.04423,2.42658,2.37575,1.56893,4.32972,1.81864,2.0375,2.11024,2.68787,2.3884,2.06401,2.45313,2.41251,1.58691,4.25494,1.78628,2.00228,2.07004,2.63614,2.3485,2.02621,2.39856,2.36315,1.56129
,DRC,2039,D2ELC01,,6.17203,2.30319,2.46361,2.50494,2.86745,2.68343,2.47352,2.72613,2.67982,2.1689,6.10136,2.28029,2.43681,2.47689,2.83431,2.65548,2.44594,2.68924,2.64444,2.14601,6.16947,2.30418,2.46209,2.50753,2.86486,2.68388,2.4695,2.71899,2.6809,2.17033,6.03424,2.25454,2.41028,2.45303,2.80636,2.63101,2.4191,2.65743,2.61995,2.12428
,DRC,2040,D1ELC01,,4.41662,1.86406,2.09784,2.16662,2.77897,2.46043,2.12576,2.5391,2.48949,1.62158,4.38835,1.85362,2.08126,2.14807,2.75268,2.44148,2.10993,2.51069,2.45741,1.61172,4.43885,1.87312,2.10253,2.17876,2.78422,2.47033,2.1303,2.53816,2.49558,1.63021,4.36159,1.83956,2.06598,2.137,2.73038,2.42888,2.09105,2.48133,2.44422,1.60373
,DRC,2040,D2ELC01,,6.45192,2.40888,2.57738,2.62079,3.00156,2.80827,2.58778,2.85312,2.80448,2.26782,6.37804,2.38493,2.54934,2.59143,2.96686,2.77902,2.55893,2.81447,2.76742,2.24388,6.44924,2.40991,2.57578,2.62351,2.99884,2.80875,2.58356,2.84562,2.8056,2.26932,6.30788,2.35799,2.52158,2.56649,2.93761,2.75343,2.53084,2.78118,2.74181,2.22118
,DRC,2041,D1ELC01,,4.49604,1.90393,2.14569,2.21682,2.85007,2.52066,2.17455,2.60199,2.55069,1.65315,4.46686,1.89315,2.12856,2.19765,2.8229,2.50107,2.1582,2.57262,2.51753,1.64297,4.5183,1.91304,2.15029,2.22913,2.85525,2.53065,2.179,2.60078,2.55674,1.66183,4.43923,1.87862,2.11278,2.18622,2.79985,2.48806,2.13869,2.54228,2.5039,1.63472
,DRC,2041,D2ELC01,,6.65255,2.48524,2.65991,2.70492,3.09964,2.89927,2.67069,2.94576,2.89534,2.339,6.57638,2.46053,2.63097,2.67461,3.06379,2.86908,2.64091,2.90582,2.85704,2.31431,6.6498,2.48631,2.65826,2.70773,3.09683,2.89976,2.66632,2.93798,2.8965,2.34056,6.50403,2.43274,2.60233,2.64888,3.03361,2.84268,2.61192,2.87144,2.83063,2.2909
,DRC,2042,D1ELC01,,4.57547,1.94379,2.19354,2.26702,2.92117,2.58089,2.22334,2.66488,2.61188,1.68473,4.54537,1.93267,2.17586,2.24723,2.89312,2.56067,2.20646,2.63456,2.57764,1.67423,4.59775,1.95297,2.19806,2.2795,2.92629,2.59097,2.2277,2.66339,2.6179,1.69345,4.51688,1.91768,2.15957,2.23544,2.86932,2.54724,2.18633,2.60323,2.56358,1.66571
,DRC,2042,D2ELC01,,6.85318,2.56159,2.74244,2.78904,3.19773,2.99027,2.75361,3.0384,2.98619,2.41019,6.77471,2.53614,2.7126,2.75778,3.16073,2.95913,2.72289,2.99717,2.94667,2.38474,6.85035,2.5627,2.74074,2.79196,3.19481,2.99078,2.74908,3.03034,2.9874,2.4118,6.70019,2.50749,2.68307,2.73127,3.1296,2.93192,2.69301,2.9617,2.91944,2.36063
,DRC,2043,D1ELC01,,4.65489,1.98366,2.24139,2.31722,2.99227,2.64112,2.27214,2.72778,2.67308,1.7163,4.62388,1.9722,2.22316,2.29681,2.96333,2.62027,2.25473,2.6965,2.63776,1.70548,4.6772,1.9929,2.24582,2.32986,2.99732,2.65129,2.27641,2.726,2.67906,1.72507,4.59452,1.95674,2.20636,2.28465,2.93879,2.60642,2.23397,2.66418,2.62327,1.69671
,DRC,2043,D2ELC01,,7.05381,2.63795,2.82498,2.87317,3.29581,3.08127,2.83652,3.13104,3.07705,2.48137,6.97304,2.61174,2.79423,2.84095,3.25767,3.04918,2.80487,3.08852,3.03629,2.45517,7.05091,2.6391,2.82321,2.87618,3.2928,3.0818,2.83184,3.12271,3.0783,2.48303,6.89634,2.58223,2.76382,2.81366,3.2256,3.02117,2.77409,3.05196,3.00826,2.43036
,DRC,2044,D1ELC01,,4.73431,2.02352,2.28924,2.36742,3.06337,2.70135,2.32093,2.79067,2.73428,1.74787,4.70239,2.01172,2.27046,2.34639,3.03355,2.67986,2.303,2.75844,2.69788,1.73673,4.75665,2.03283,2.29358,2.38023,3.06835,2.71162,2.32511,2.78862,2.74022,1.75669,4.67216,1.9958,2.25316,2.33387,3.00826,2.6656,2.28161,2.72513,2.68295,1.7277
